Pesquisador_link,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
/pt/pesquisador/2017/ricardo-alberto-moreno/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,28,25,33,22,60,90,43
/pt/pesquisador/7544/mariangela-esther-alencar-marques/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,9,7,5,3,2,1,1,3
/pt/pesquisador/8574/marcelo-chiara-bertolami/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,10,8,4
/pt/pesquisador/8778/ruy-jorge-cruz-junior/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,1,1,0,3,3
/pt/pesquisador/8870/vera-hermina-kalika-koch/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,13,2
/pt/pesquisador/8932/valdir-sabbaga-amato/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/8958/paulo-herman/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,0,2,1,6,5,0
/pt/pesquisador/8981/maria-cristina-de-oliveira-izar/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,12,3,5,1
/pt/pesquisador/7647/antonio-carlos-lerario/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1
/pt/pesquisador/3331/edmund-chada-baracat/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,6,8,4
/pt/pesquisador/8824/regina-helena-garcia-martins/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
/pt/pesquisador/8350/marcelo-costa-batista/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,8,3,6,3,0
/pt/pesquisador/7735/maria-yolanda-janina-makuch-de-bahamondes/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,7,9,5,10,13,10,1
/pt/pesquisador/8866/rodrigo-affonseca-bressan/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,39,94,118,133,124,169,60
/pt/pesquisador/6700/celia-regina-nogueira/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,14,10,11,2,10,11,5
/pt/pesquisador/6917/paulo-manuel-pego-fernandes/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
/pt/pesquisador/698/irineu-tadeu-velasco/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,2,1
/pt/pesquisador/8113/silvia-regina-caminada-de-toledo/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,5,17,20,29,29,26,11
/pt/pesquisador/4510/clarisse-martins-machado/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,4,8,2,0,5,9,9,10,1
/pt/pesquisador/8797/marcos-tomanik-mercadante/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,5,7,16,19,18,20,18,21,8
/pt/pesquisador/2081/neury-jose-botega/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,23,18,25,30,37,30,27,26,42,7
/pt/pesquisador/8682/tania-aparecida-sartori-sanchez-bachega/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,10,9,11,29,12,25,13
/pt/pesquisador/8907/renata-de-almeida-coudry/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0
/pt/pesquisador/8743/maria-leticia-cintra/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3
/pt/pesquisador/8764/itamar-souza-de-oliveira-junior/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2,2,4,4,1,0
/pt/pesquisador/2258/geraldo-busatto-filho/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,14,12,20,45,65,78,113,142,170,201,87
/pt/pesquisador/7872/marcia-guimaraes-da-silva/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,15,14,24,21,37,39,45,42,16
/pt/pesquisador/525/ismael-dale-cotrim-guerreiro-da-silva/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,15,15,13,14,11,11,6,2
/pt/pesquisador/3700/marcelo-martinez/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,6,4,7,3,7,4
/pt/pesquisador/8159/marcelo-luis-abramides-torres/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,2,2,4,0
/pt/pesquisador/5709/silvia-regina-rogatto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,8,22,29,47,46,53,84,20
/pt/pesquisador/5070/suzana-beatriz-verissimo-de-mello/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,14,4,8,12,12,5,8,2
/pt/pesquisador/8711/angela-merice-de-oliveira-leal/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/pt/pesquisador/8730/thelma-suely-okay/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,7,4,5,3
/pt/pesquisador/7848/ana-cristina-gales/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,15,16,21,29,38,44,63,47,64,18
/pt/pesquisador/8668/sergio-barsanti-wey/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7,4,1,0,0
/pt/pesquisador/4473/edi-lucia-sartorato/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
/pt/pesquisador/8662/juliana-pereira/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/7124/jose-mauro-vieira-junior/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/2187/miguel-cendoroglo-neto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,10,9,3
/pt/pesquisador/8767/danilo-antonio-baltieri/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0
/pt/pesquisador/7849/lenice-do-rosario-de-souza/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0
/pt/pesquisador/178534/orlando-petrucci-jr/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,5,19,5,5
/pt/pesquisador/8848/mario-luiz-ribeiro-monteiro/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,9,41,33,46,62,55,56,43,17
/pt/pesquisador/2132/antonio-carlos-seguro/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,16,19,14,19,28,31,11
/pt/pesquisador/758/joyce-maria-annichino-bizzacchi/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,5,11,15,14,15,13,11,7
/pt/pesquisador/8190/jose-eduardo-krieger/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,44,48,63,65,89,99,91,123,136,41
/pt/pesquisador/2717/monica-fernandes-gomes/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,5,8,8,5
/pt/pesquisador/7712/renata-cantisani-di-francesco/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1
/pt/pesquisador/4320/rosa-maria-affonso-moyses/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,20,13,17,15,15,11
/pt/pesquisador/8688/francisco-jose-albuquerque-de-paula/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,5,13,17,25,21
/pt/pesquisador/8560/lia-rita-azeredo-bittencourt/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,46,68,81,87,74,97,85,116,38
/pt/pesquisador/8119/jose-luiz-martins/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/8321/nelson-wolosker/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1
/pt/pesquisador/1491/rames-mattar-junior/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
/pt/pesquisador/5493/jose-antonio-rocha-gontijo/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,16,18,21,22,26,28,6
/pt/pesquisador/3463/marina-politi-okoshi/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,20,12,30,59,67,36,96,33
/pt/pesquisador/8442/eduardo-ferreira-borba-neto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0
/pt/pesquisador/8507/tania-correa-de-toledo-ferraz-alves/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,7,5,8,14,13,13,18,16,15,9,5
/pt/pesquisador/8542/manoel-joao-batista-castello-girao/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,3,1,3,3,4,6,15,14,6
/pt/pesquisador/4119/aderson-omar-mourao-cintra-damiao/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/8499/jose-carlos-fernandes-galduroz/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,3,6,9,4
/pt/pesquisador/6937/carmen-silvia-passos-lima/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,17,31,3
/pt/pesquisador/8256/luiz-mario-ramos-janini/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,0,2,2
/pt/pesquisador/8578/luciano-marcondes-machado-nardozza/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,2,0
/pt/pesquisador/178508/maria-luiza-giraldes-de-manreza/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/8602/wagner-jose-goncalves/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,13,2,5,11,5,9,3,3,5,1
/pt/pesquisador/8220/luiz-antonio-nogueira-martins/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/7272/silvana-auxiliadora-bordin-da-silva/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,20,3
/pt/pesquisador/3956/denise-tostes-oliveira/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,9,15,16,14,15,16,36,22,28,20,28,29,6
/pt/pesquisador/7319/luis-antonio-violin-dias-pereira/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,5,1
/pt/pesquisador/8247/marcello-delano-bronstein/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,7,5,5,4,4,1
/pt/pesquisador/7988/antonio-carlos-palandri-chagas/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,5,2,4,6,9,7,2
/pt/pesquisador/6274/julio-sergio-marchini/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,6,8,8,9,16,3
/pt/pesquisador/972/jose-butori-lopes-de-faria/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,37,46,63,70,62,79,27
/pt/pesquisador/4543/jose-eduardo-tanus-dos-santos/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,6,5,0
/pt/pesquisador/4545/carlos-alberto-scrideli/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,10,8,3,12,7,9,14,17,3
/pt/pesquisador/6791/marcos-brasilino-de-carvalho/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,4,1,4,1
/pt/pesquisador/7369/carlos-alberto-petta/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0
/pt/pesquisador/8205/luiz-marcelo-sa-malbouisson/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0
/pt/pesquisador/1987/silvana-artioli-schellini/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,5,1,0,1
/pt/pesquisador/4522/uenis-tannuri/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,3,6,6,2,5,1,1
/pt/pesquisador/931/niels-olsen-saraiva-camara/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,50,86,152,195,219,259,347,437,560,185
/pt/pesquisador/4063/anibal-eusebio-faundes-latham/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,1,4,2,4,0,2
/pt/pesquisador/8212/eliezer-silva/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3
/pt/pesquisador/3274/antonio-augusto-barbosa-lopes/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,3,2,6,8,3
/pt/pesquisador/8221/helton-luiz-aparecido-defino/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,3,2,1,1,2,0
/pt/pesquisador/8059/jose-carlos-nicolau/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2
/pt/pesquisador/6145/paulo-sampaio-gutierrez/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,3,2,5,1
/pt/pesquisador/8045/roseli-saraiva-moreira-bittar/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,5,2
/pt/pesquisador/7967/beny-lafer/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,3,1,8,0
/pt/pesquisador/7796/andre-zonetti-de-arruda-leite/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
/pt/pesquisador/6195/fabio-fernandes-morato-castro/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,0
/pt/pesquisador/8131/silvia-daher/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,19,15,14,27,24,6
/pt/pesquisador/8000/tamara-beres-lederer-goldberg/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,15,21,25,28,39,25,32,5
/pt/pesquisador/7103/joaquim-carlos-rodrigues/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
/pt/pesquisador/8093/maria-lucia-cardillo-correa-giannella/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,15,38,70,36
/pt/pesquisador/8099/maria-fernanda-cordeiro-de-carvalho/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1
/pt/pesquisador/7091/roberto-zatz/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,35,13
/pt/pesquisador/7993/luiz-felipe-pinho-moreira/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0
/pt/pesquisador/8020/eduardo-juan-troster/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,0
/pt/pesquisador/7923/ana-paula-de-carvalho-panzeri-carlotti/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,8,9,8,7,4,0
/pt/pesquisador/3540/isabela-judith-martins-bensenor/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,16,26,45,53,76,63,76,95,28
/pt/pesquisador/178421/dartiu-xavier-da-silveira/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,9,6,3
/pt/pesquisador/3850/elvira-maria-guerra-shinohara/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,9,12,15,26,35,45,30,24,7
/pt/pesquisador/178463/teresa-cristina-gomes-alfinito-vieira/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/33591/sandra-roberta-gouvea-ferreira-vivolo/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,5,5,43,72,87,41
/pt/pesquisador/4062/ellen-elizabeth-hardy/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,2,0
/pt/pesquisador/6864/eliana-cotta-de-faria/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3
/pt/pesquisador/7518/nora-manoukian-forones/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1
/pt/pesquisador/6592/manoel-barros-bertolo/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0
/pt/pesquisador/2375/homero-pinto-vallada-filho/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,5,5,6,4,7,35,77,32
/pt/pesquisador/3684/durval-damiani/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,0,0,1,2,2,0
/pt/pesquisador/7422/alexandre-holthausen-campos/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,4,4,10,5,10,7
/pt/pesquisador/5913/ita-pfeferman-heilberg/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,2,3,3,9,9,10,8,0
/pt/pesquisador/7910/antonio-fernandes-moron/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
/pt/pesquisador/4260/debora-cristina-damasceno/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,22,20,27,42,17,28,23,17,6
/pt/pesquisador/7285/maria-odete-esteves-hilario/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,12,8,13,9,6
/pt/pesquisador/6633/dayse-maria-lourenco/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
/pt/pesquisador/604/maria-aparecida-nagai/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,19,35,22,43,22,22,20,6
/pt/pesquisador/978/jose-vassallo/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,18,22,32,28,5
/pt/pesquisador/1509/winston-bonetti-yoshida/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
/pt/pesquisador/241/iscia-teresinha-lopes-cendes/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,1,2,9,9,7,17,11,20,31,10
/pt/pesquisador/3444/marcia-aparecida-speranca/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,16,13,8,8,4
/pt/pesquisador/4064/maria-jose-martins-duarte-osis/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
/pt/pesquisador/6768/evaldo-marchi/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,2,1,0,1,0
/pt/pesquisador/7763/harley-edison-amaral-bicas/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/7678/luiz-gonzaga-tone/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,36,54,58,84,72,68,83,81,92,31
/pt/pesquisador/5120/renato-giuseppe-giovanni-terzi/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/6897/francisco-lotufo-neto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,2,4,1
/pt/pesquisador/7619/angelica-zaninelli-schreiber/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
/pt/pesquisador/4044/antonio-alci-barone/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/7387/fernando-augusto-soares/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,33,52,55,60,65,86,82,64,87,21
/pt/pesquisador/3646/decio-mion-junior/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
/pt/pesquisador/830/joao-pereira-leite/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,23,41,50,69,113,182,202,221,80
/pt/pesquisador/7679/sergio-zucoloto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,5,3,5,4,6,6,7,4,0
/pt/pesquisador/4734/celso-francisco-hernandes-granato/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,1,3,8,14,20,15,2
/pt/pesquisador/3626/fabio-biscegli-jatene/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,4,7,2,1
/pt/pesquisador/7575/geraldo-duarte/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,31,52,94,112,163,139,186,219,82
/pt/pesquisador/3839/rosiane-mattar/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,4,9,9,12,8,11,2
/pt/pesquisador/3448/omar-magid-hauache/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/3663/gisele-wally-braga-colleoni/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,15,10,12,22,21,32,15,47,14
/pt/pesquisador/6553/sergio-baxter-andreoli/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,6,1
/pt/pesquisador/7602/gil-guerra-junior/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,2,15,10,19,16,18,7
/pt/pesquisador/7589/jose-antonio-simoes/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/692383/joao-batista-costa-carvalho-de-serro-azul/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,1,8,2,3,4,3,5,2
/pt/pesquisador/7646/maria-inez-machado-fernandes/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,2,0,0
/pt/pesquisador/7541/tanit-ganz-sanchez/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/3137/maria-heloisa-souza-lima-blotta/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,7,4,4,4,9,9,13,8
/pt/pesquisador/7510/patricia-maluf-cury/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
/pt/pesquisador/7519/ricardo-ferreira-bento/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,13,12,8,9,6,9,3
/pt/pesquisador/6015/mihoko-yamamoto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,12,4,6,4,7,2
/pt/pesquisador/613/wagner-farid-gattaz/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,49,61,84,114,179,209,185,243,98
